run_id,regime,seed,arm,evidence_strength,condition_id,family,q_nominal,drift_v,order,baseline_steps,attractor_belief,stable_window,local_probe_count,local_probes_passed,D_pre,D_immediate_first,D_immediate_last,D_final,D_post,delta_D,C_pre,C_post,C_post_defined_steps,normal_accepted,normal_rejected,acceptance_rate,rejection_rate,external_delivery_count,bypass_delivery_count,external_update_accepted_count,external_rejected_count,actual_revision_count,qualifying_revision_count,genuine_revision_count,apparent_correction_count,relapse_observed,relapse_rate_if_eligible,relapse_start_step,relapse_confirmation_step,time_to_relapse,time_to_relapse_from_last_injection,persistent_escape,persistent_escape_rate,normal_post_steps,steps_after_last_injection,classification,reference_corruption,reference_avoidance,post_inputs,corrective_offered,contradictory_offered,q_actual,q_old_halfspace,exact_old_count,input_mean,last_input,sequence_sha256,multiset_sha256,D_min,recapture_latency,recapture_slope_net,recapture_slope_active,corrective_before_failure,contradictory_before_failure,corrective_accepted_before_failure,contradictory_accepted_before_failure,C_at_relapse,early_C_mean,early_C_defined_steps,early_C_alarm,alarm_is_prospective,high_C_at_relapse
gradual_drift_q0.9_v0.025_orderNone_seed7,stationary,7,post_input_dynamics,1.0,gradual_drift_q0.9_v0.025_orderNone,gradual_drift,0.9,0.025,,11,0.0,10,3,True,1.0,0.0,0.0,0.0,0.0,-1.0,1.0,1.0,2,12,108,0.1,0.9,1,1,1,0,1,1,1,0,False,0,,,,,True,1,120,120,A_genuine_revision_candidate,not_available,not_available,120,12,108,0.9,0.75,73,0.2425,0.0,0484c1979f8b6e95083b38c3357fc8ded39f66d4fb41dc11b3f80741cc1c2278,9f8380685a16c73a9c20ceee8fcf02a3b69ddf19c07257b679c6c3f9000b0113,0.0,,,,,,,,,1.0,1,False,True,
gradual_drift_q0.9_v0.025_orderNone_seed17,stationary,17,post_input_dynamics,1.0,gradual_drift_q0.9_v0.025_orderNone,gradual_drift,0.9,0.025,,11,0.0,10,3,True,1.0,0.0,0.0,0.0,0.0,-1.0,1.0,1.0,2,12,108,0.1,0.9,1,1,1,0,1,1,1,0,False,0,,,,,True,1,120,120,A_genuine_revision_candidate,not_available,not_available,120,12,108,0.9,0.75,73,0.2425,0.0,0484c1979f8b6e95083b38c3357fc8ded39f66d4fb41dc11b3f80741cc1c2278,9f8380685a16c73a9c20ceee8fcf02a3b69ddf19c07257b679c6c3f9000b0113,0.0,,,,,,,,,1.0,1,False,True,
gradual_drift_q0.9_v0.025_orderNone_seed29,stationary,29,post_input_dynamics,1.0,gradual_drift_q0.9_v0.025_orderNone,gradual_drift,0.9,0.025,,11,0.0,10,3,True,1.0,0.0,0.0,0.0,0.0,-1.0,1.0,1.0,2,12,108,0.1,0.9,1,1,1,0,1,1,1,0,False,0,,,,,True,1,120,120,A_genuine_revision_candidate,not_available,not_available,120,12,108,0.9,0.75,73,0.2425,0.0,0484c1979f8b6e95083b38c3357fc8ded39f66d4fb41dc11b3f80741cc1c2278,9f8380685a16c73a9c20ceee8fcf02a3b69ddf19c07257b679c6c3f9000b0113,0.0,,,,,,,,,1.0,1,False,True,
gradual_drift_q0.9_v0.025_orderNone_seed41,stationary,41,post_input_dynamics,1.0,gradual_drift_q0.9_v0.025_orderNone,gradual_drift,0.9,0.025,,11,0.0,10,3,True,1.0,0.0,0.0,0.0,0.0,-1.0,1.0,1.0,2,12,108,0.1,0.9,1,1,1,0,1,1,1,0,False,0,,,,,True,1,120,120,A_genuine_revision_candidate,not_available,not_available,120,12,108,0.9,0.75,73,0.2425,0.0,0484c1979f8b6e95083b38c3357fc8ded39f66d4fb41dc11b3f80741cc1c2278,9f8380685a16c73a9c20ceee8fcf02a3b69ddf19c07257b679c6c3f9000b0113,0.0,,,,,,,,,1.0,1,False,True,
gradual_drift_q0.9_v0.025_orderNone_seed53,stationary,53,post_input_dynamics,1.0,gradual_drift_q0.9_v0.025_orderNone,gradual_drift,0.9,0.025,,11,0.0,10,3,True,1.0,0.0,0.0,0.0,0.0,-1.0,1.0,1.0,2,12,108,0.1,0.9,1,1,1,0,1,1,1,0,False,0,,,,,True,1,120,120,A_genuine_revision_candidate,not_available,not_available,120,12,108,0.9,0.75,73,0.2425,0.0,0484c1979f8b6e95083b38c3357fc8ded39f66d4fb41dc11b3f80741cc1c2278,9f8380685a16c73a9c20ceee8fcf02a3b69ddf19c07257b679c6c3f9000b0113,0.0,,,,,,,,,1.0,1,False,True,
gradual_drift_q1.0_v0.025_orderNone_seed7,stationary,7,post_input_dynamics,1.0,gradual_drift_q1.0_v0.025_orderNone,gradual_drift,1.0,0.025,,11,0.0,10,3,True,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,20,120,0,1.0,0.0,1,1,1,0,1,1,0,0,True,1,38,42,38,38,False,0,120,120,E_relapse,not_available,not_available,120,0,120,1.0,0.8333333333333334,81,0.1625,0.0,b8cd55b4a01a2b5feab05f79a7b416c5240e628ef72c8c3ce7c3bc4931f500b8,a86560a0e67b61e43dfb20c7007178cfd83d65ab7067568b9a9851b193b43d20,0.0,38,0.025,0.025,0,38,0,38,0.975,0.975,10,True,True,True
gradual_drift_q1.0_v0.025_orderNone_seed17,stationary,17,post_input_dynamics,1.0,gradual_drift_q1.0_v0.025_orderNone,gradual_drift,1.0,0.025,,11,0.0,10,3,True,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,20,120,0,1.0,0.0,1,1,1,0,1,1,0,0,True,1,38,42,38,38,False,0,120,120,E_relapse,not_available,not_available,120,0,120,1.0,0.8333333333333334,81,0.1625,0.0,b8cd55b4a01a2b5feab05f79a7b416c5240e628ef72c8c3ce7c3bc4931f500b8,a86560a0e67b61e43dfb20c7007178cfd83d65ab7067568b9a9851b193b43d20,0.0,38,0.025,0.025,0,38,0,38,0.975,0.975,10,True,True,True
gradual_drift_q1.0_v0.025_orderNone_seed29,stationary,29,post_input_dynamics,1.0,gradual_drift_q1.0_v0.025_orderNone,gradual_drift,1.0,0.025,,11,0.0,10,3,True,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,20,120,0,1.0,0.0,1,1,1,0,1,1,0,0,True,1,38,42,38,38,False,0,120,120,E_relapse,not_available,not_available,120,0,120,1.0,0.8333333333333334,81,0.1625,0.0,b8cd55b4a01a2b5feab05f79a7b416c5240e628ef72c8c3ce7c3bc4931f500b8,a86560a0e67b61e43dfb20c7007178cfd83d65ab7067568b9a9851b193b43d20,0.0,38,0.025,0.025,0,38,0,38,0.975,0.975,10,True,True,True
gradual_drift_q1.0_v0.025_orderNone_seed41,stationary,41,post_input_dynamics,1.0,gradual_drift_q1.0_v0.025_orderNone,gradual_drift,1.0,0.025,,11,0.0,10,3,True,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,20,120,0,1.0,0.0,1,1,1,0,1,1,0,0,True,1,38,42,38,38,False,0,120,120,E_relapse,not_available,not_available,120,0,120,1.0,0.8333333333333334,81,0.1625,0.0,b8cd55b4a01a2b5feab05f79a7b416c5240e628ef72c8c3ce7c3bc4931f500b8,a86560a0e67b61e43dfb20c7007178cfd83d65ab7067568b9a9851b193b43d20,0.0,38,0.025,0.025,0,38,0,38,0.975,0.975,10,True,True,True
gradual_drift_q1.0_v0.025_orderNone_seed53,stationary,53,post_input_dynamics,1.0,gradual_drift_q1.0_v0.025_orderNone,gradual_drift,1.0,0.025,,11,0.0,10,3,True,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,20,120,0,1.0,0.0,1,1,1,0,1,1,0,0,True,1,38,42,38,38,False,0,120,120,E_relapse,not_available,not_available,120,0,120,1.0,0.8333333333333334,81,0.1625,0.0,b8cd55b4a01a2b5feab05f79a7b416c5240e628ef72c8c3ce7c3bc4931f500b8,a86560a0e67b61e43dfb20c7007178cfd83d65ab7067568b9a9851b193b43d20,0.0,38,0.025,0.025,0,38,0,38,0.975,0.975,10,True,True,True
gradual_drift_q0_v0.04_orderNone_seed7,stationary,7,post_input_dynamics,1.0,gradual_drift_q0_v0.04_orderNone,gradual_drift,0,0.04,,11,0.0,10,3,True,1.0,0.0,0.0,0.0,0.0,-1.0,1.0,1.0,20,120,0,1.0,0.0,1,1,1,0,1,1,1,0,False,0,,,,,True,1,120,120,A_genuine_revision_candidate,not_available,not_available,120,120,0,0.0,0.0,0,1.0,1.0,9681d438cff3933cccb4de8dea65105b60c1bc168497d913beaa792c3280eff4,9681d438cff3933cccb4de8dea65105b60c1bc168497d913beaa792c3280eff4,0.0,,,,,,,,,1.0,10,False,True,
gradual_drift_q0_v0.04_orderNone_seed17,stationary,17,post_input_dynamics,1.0,gradual_drift_q0_v0.04_orderNone,gradual_drift,0,0.04,,11,0.0,10,3,True,1.0,0.0,0.0,0.0,0.0,-1.0,1.0,1.0,20,120,0,1.0,0.0,1,1,1,0,1,1,1,0,False,0,,,,,True,1,120,120,A_genuine_revision_candidate,not_available,not_available,120,120,0,0.0,0.0,0,1.0,1.0,9681d438cff3933cccb4de8dea65105b60c1bc168497d913beaa792c3280eff4,9681d438cff3933cccb4de8dea65105b60c1bc168497d913beaa792c3280eff4,0.0,,,,,,,,,1.0,10,False,True,
gradual_drift_q0_v0.04_orderNone_seed29,stationary,29,post_input_dynamics,1.0,gradual_drift_q0_v0.04_orderNone,gradual_drift,0,0.04,,11,0.0,10,3,True,1.0,0.0,0.0,0.0,0.0,-1.0,1.0,1.0,20,120,0,1.0,0.0,1,1,1,0,1,1,1,0,False,0,,,,,True,1,120,120,A_genuine_revision_candidate,not_available,not_available,120,120,0,0.0,0.0,0,1.0,1.0,9681d438cff3933cccb4de8dea65105b60c1bc168497d913beaa792c3280eff4,9681d438cff3933cccb4de8dea65105b60c1bc168497d913beaa792c3280eff4,0.0,,,,,,,,,1.0,10,False,True,
gradual_drift_q0_v0.04_orderNone_seed41,stationary,41,post_input_dynamics,1.0,gradual_drift_q0_v0.04_orderNone,gradual_drift,0,0.04,,11,0.0,10,3,True,1.0,0.0,0.0,0.0,0.0,-1.0,1.0,1.0,20,120,0,1.0,0.0,1,1,1,0,1,1,1,0,False,0,,,,,True,1,120,120,A_genuine_revision_candidate,not_available,not_available,120,120,0,0.0,0.0,0,1.0,1.0,9681d438cff3933cccb4de8dea65105b60c1bc168497d913beaa792c3280eff4,9681d438cff3933cccb4de8dea65105b60c1bc168497d913beaa792c3280eff4,0.0,,,,,,,,,1.0,10,False,True,
gradual_drift_q0_v0.04_orderNone_seed53,stationary,53,post_input_dynamics,1.0,gradual_drift_q0_v0.04_orderNone,gradual_drift,0,0.04,,11,0.0,10,3,True,1.0,0.0,0.0,0.0,0.0,-1.0,1.0,1.0,20,120,0,1.0,0.0,1,1,1,0,1,1,1,0,False,0,,,,,True,1,120,120,A_genuine_revision_candidate,not_available,not_available,120,120,0,0.0,0.0,0,1.0,1.0,9681d438cff3933cccb4de8dea65105b60c1bc168497d913beaa792c3280eff4,9681d438cff3933cccb4de8dea65105b60c1bc168497d913beaa792c3280eff4,0.0,,,,,,,,,1.0,10,False,True,
gradual_drift_q0.1_v0.04_orderNone_seed7,stationary,7,post_input_dynamics,1.0,gradual_drift_q0.1_v0.04_orderNone,gradual_drift,0.1,0.04,,11,0.0,10,3,True,1.0,0.0,0.0,0.0,0.0,-1.0,1.0,1.0,18,108,12,0.9,0.1,1,1,1,0,1,1,1,0,False,0,,,,,True,1,120,120,A_genuine_revision_candidate,not_available,not_available,120,108,12,0.1,0.09166666666666666,10,0.9066666666666666,0.0,231eb002356e63ea178f6fc18742500450681829e4e3904622c9003a507169d3,416d69782607713f848b8d9a0ea207df556fffef737424f78b75f1c82542a0d3,0.0,,,,,,,,,1.0,9,False,True,
gradual_drift_q0.1_v0.04_orderNone_seed17,stationary,17,post_input_dynamics,1.0,gradual_drift_q0.1_v0.04_orderNone,gradual_drift,0.1,0.04,,11,0.0,10,3,True,1.0,0.0,0.0,0.0,0.0,-1.0,1.0,1.0,18,108,12,0.9,0.1,1,1,1,0,1,1,1,0,False,0,,,,,True,1,120,120,A_genuine_revision_candidate,not_available,not_available,120,108,12,0.1,0.09166666666666666,10,0.9066666666666666,0.0,231eb002356e63ea178f6fc18742500450681829e4e3904622c9003a507169d3,416d69782607713f848b8d9a0ea207df556fffef737424f78b75f1c82542a0d3,0.0,,,,,,,,,1.0,9,False,True,
gradual_drift_q0.1_v0.04_orderNone_seed29,stationary,29,post_input_dynamics,1.0,gradual_drift_q0.1_v0.04_orderNone,gradual_drift,0.1,0.04,,11,0.0,10,3,True,1.0,0.0,0.0,0.0,0.0,-1.0,1.0,1.0,18,108,12,0.9,0.1,1,1,1,0,1,1,1,0,False,0,,,,,True,1,120,120,A_genuine_revision_candidate,not_available,not_available,120,108,12,0.1,0.09166666666666666,10,0.9066666666666666,0.0,231eb002356e63ea178f6fc18742500450681829e4e3904622c9003a507169d3,416d69782607713f848b8d9a0ea207df556fffef737424f78b75f1c82542a0d3,0.0,,,,,,,,,1.0,9,False,True,
gradual_drift_q0.1_v0.04_orderNone_seed41,stationary,41,post_input_dynamics,1.0,gradual_drift_q0.1_v0.04_orderNone,gradual_drift,0.1,0.04,,11,0.0,10,3,True,1.0,0.0,0.0,0.0,0.0,-1.0,1.0,1.0,18,108,12,0.9,0.1,1,1,1,0,1,1,1,0,False,0,,,,,True,1,120,120,A_genuine_revision_candidate,not_available,not_available,120,108,12,0.1,0.09166666666666666,10,0.9066666666666666,0.0,231eb002356e63ea178f6fc18742500450681829e4e3904622c9003a507169d3,416d69782607713f848b8d9a0ea207df556fffef737424f78b75f1c82542a0d3,0.0,,,,,,,,,1.0,9,False,True,
gradual_drift_q0.1_v0.04_orderNone_seed53,stationary,53,post_input_dynamics,1.0,gradual_drift_q0.1_v0.04_orderNone,gradual_drift,0.1,0.04,,11,0.0,10,3,True,1.0,0.0,0.0,0.0,0.0,-1.0,1.0,1.0,18,108,12,0.9,0.1,1,1,1,0,1,1,1,0,False,0,,,,,True,1,120,120,A_genuine_revision_candidate,not_available,not_available,120,108,12,0.1,0.09166666666666666,10,0.9066666666666666,0.0,231eb002356e63ea178f6fc18742500450681829e4e3904622c9003a507169d3,416d69782607713f848b8d9a0ea207df556fffef737424f78b75f1c82542a0d3,0.0,,,,,,,,,1.0,9,False,True,
gradual_drift_q0.25_v0.04_orderNone_seed7,stationary,7,post_input_dynamics,1.0,gradual_drift_q0.25_v0.04_orderNone,gradual_drift,0.25,0.04,,11,0.0,10,3,True,1.0,0.0,0.0,0.0,0.0,-1.0,1.0,1.0,15,90,30,0.75,0.25,1,1,1,0,1,1,1,0,False,0,,,,,True,1,120,120,A_genuine_revision_candidate,not_available,not_available,120,90,30,0.25,0.225,24,0.772,0.0,1e4c4d53ea2472146e624094e4b117ee55667af3d547adf57a9bf7c30a1304af,09eb8b1d96781ce534fc8465824a24ed925d72a4163c6f8d2b7ed61b9e08c337,0.0,,,,,,,,,1.0,8,False,True,
gradual_drift_q0.25_v0.04_orderNone_seed17,stationary,17,post_input_dynamics,1.0,gradual_drift_q0.25_v0.04_orderNone,gradual_drift,0.25,0.04,,11,0.0,10,3,True,1.0,0.0,0.0,0.0,0.0,-1.0,1.0,1.0,15,90,30,0.75,0.25,1,1,1,0,1,1,1,0,False,0,,,,,True,1,120,120,A_genuine_revision_candidate,not_available,not_available,120,90,30,0.25,0.225,24,0.772,0.0,1e4c4d53ea2472146e624094e4b117ee55667af3d547adf57a9bf7c30a1304af,09eb8b1d96781ce534fc8465824a24ed925d72a4163c6f8d2b7ed61b9e08c337,0.0,,,,,,,,,1.0,8,False,True,
gradual_drift_q0.25_v0.04_orderNone_seed29,stationary,29,post_input_dynamics,1.0,gradual_drift_q0.25_v0.04_orderNone,gradual_drift,0.25,0.04,,11,0.0,10,3,True,1.0,0.0,0.0,0.0,0.0,-1.0,1.0,1.0,15,90,30,0.75,0.25,1,1,1,0,1,1,1,0,False,0,,,,,True,1,120,120,A_genuine_revision_candidate,not_available,not_available,120,90,30,0.25,0.225,24,0.772,0.0,1e4c4d53ea2472146e624094e4b117ee55667af3d547adf57a9bf7c30a1304af,09eb8b1d96781ce534fc8465824a24ed925d72a4163c6f8d2b7ed61b9e08c337,0.0,,,,,,,,,1.0,8,False,True,
gradual_drift_q0.25_v0.04_orderNone_seed41,stationary,41,post_input_dynamics,1.0,gradual_drift_q0.25_v0.04_orderNone,gradual_drift,0.25,0.04,,11,0.0,10,3,True,1.0,0.0,0.0,0.0,0.0,-1.0,1.0,1.0,15,90,30,0.75,0.25,1,1,1,0,1,1,1,0,False,0,,,,,True,1,120,120,A_genuine_revision_candidate,not_available,not_available,120,90,30,0.25,0.225,24,0.772,0.0,1e4c4d53ea2472146e624094e4b117ee55667af3d547adf57a9bf7c30a1304af,09eb8b1d96781ce534fc8465824a24ed925d72a4163c6f8d2b7ed61b9e08c337,0.0,,,,,,,,,1.0,8,False,True,
gradual_drift_q0.25_v0.04_orderNone_seed53,stationary,53,post_input_dynamics,1.0,gradual_drift_q0.25_v0.04_orderNone,gradual_drift,0.25,0.04,,11,0.0,10,3,True,1.0,0.0,0.0,0.0,0.0,-1.0,1.0,1.0,15,90,30,0.75,0.25,1,1,1,0,1,1,1,0,False,0,,,,,True,1,120,120,A_genuine_revision_candidate,not_available,not_available,120,90,30,0.25,0.225,24,0.772,0.0,1e4c4d53ea2472146e624094e4b117ee55667af3d547adf57a9bf7c30a1304af,09eb8b1d96781ce534fc8465824a24ed925d72a4163c6f8d2b7ed61b9e08c337,0.0,,,,,,,,,1.0,8,False,True,
gradual_drift_q0.5_v0.04_orderNone_seed7,stationary,7,post_input_dynamics,1.0,gradual_drift_q0.5_v0.04_orderNone,gradual_drift,0.5,0.04,,11,0.0,10,3,True,1.0,0.0,0.0,0.0,0.0,-1.0,1.0,1.0,10,60,60,0.5,0.5,1,1,1,0,1,1,1,0,False,0,,,,,True,1,120,120,A_genuine_revision_candidate,not_available,not_available,120,60,60,0.5,0.45,48,0.548,0.0,7844ad6e22567c1af8a73a209d9ecbfdaad115fa15fdd048b218db8e5c15a14b,920ee930ab7114bb887b8a7d5c78314731ac4e21c5cf093085844bfbeaa98a1b,0.0,,,,,,,,,1.0,5,False,True,
gradual_drift_q0.5_v0.04_orderNone_seed17,stationary,17,post_input_dynamics,1.0,gradual_drift_q0.5_v0.04_orderNone,gradual_drift,0.5,0.04,,11,0.0,10,3,True,1.0,0.0,0.0,0.0,0.0,-1.0,1.0,1.0,10,60,60,0.5,0.5,1,1,1,0,1,1,1,0,False,0,,,,,True,1,120,120,A_genuine_revision_candidate,not_available,not_available,120,60,60,0.5,0.45,48,0.548,0.0,7844ad6e22567c1af8a73a209d9ecbfdaad115fa15fdd048b218db8e5c15a14b,920ee930ab7114bb887b8a7d5c78314731ac4e21c5cf093085844bfbeaa98a1b,0.0,,,,,,,,,1.0,5,False,True,
gradual_drift_q0.5_v0.04_orderNone_seed29,stationary,29,post_input_dynamics,1.0,gradual_drift_q0.5_v0.04_orderNone,gradual_drift,0.5,0.04,,11,0.0,10,3,True,1.0,0.0,0.0,0.0,0.0,-1.0,1.0,1.0,10,60,60,0.5,0.5,1,1,1,0,1,1,1,0,False,0,,,,,True,1,120,120,A_genuine_revision_candidate,not_available,not_available,120,60,60,0.5,0.45,48,0.548,0.0,7844ad6e22567c1af8a73a209d9ecbfdaad115fa15fdd048b218db8e5c15a14b,920ee930ab7114bb887b8a7d5c78314731ac4e21c5cf093085844bfbeaa98a1b,0.0,,,,,,,,,1.0,5,False,True,
gradual_drift_q0.5_v0.04_orderNone_seed41,stationary,41,post_input_dynamics,1.0,gradual_drift_q0.5_v0.04_orderNone,gradual_drift,0.5,0.04,,11,0.0,10,3,True,1.0,0.0,0.0,0.0,0.0,-1.0,1.0,1.0,10,60,60,0.5,0.5,1,1,1,0,1,1,1,0,False,0,,,,,True,1,120,120,A_genuine_revision_candidate,not_available,not_available,120,60,60,0.5,0.45,48,0.548,0.0,7844ad6e22567c1af8a73a209d9ecbfdaad115fa15fdd048b218db8e5c15a14b,920ee930ab7114bb887b8a7d5c78314731ac4e21c5cf093085844bfbeaa98a1b,0.0,,,,,,,,,1.0,5,False,True,
gradual_drift_q0.5_v0.04_orderNone_seed53,stationary,53,post_input_dynamics,1.0,gradual_drift_q0.5_v0.04_orderNone,gradual_drift,0.5,0.04,,11,0.0,10,3,True,1.0,0.0,0.0,0.0,0.0,-1.0,1.0,1.0,10,60,60,0.5,0.5,1,1,1,0,1,1,1,0,False,0,,,,,True,1,120,120,A_genuine_revision_candidate,not_available,not_available,120,60,60,0.5,0.45,48,0.548,0.0,7844ad6e22567c1af8a73a209d9ecbfdaad115fa15fdd048b218db8e5c15a14b,920ee930ab7114bb887b8a7d5c78314731ac4e21c5cf093085844bfbeaa98a1b,0.0,,,,,,,,,1.0,5,False,True,
gradual_drift_q0.75_v0.04_orderNone_seed7,stationary,7,post_input_dynamics,1.0,gradual_drift_q0.75_v0.04_orderNone,gradual_drift,0.75,0.04,,11,0.0,10,3,True,1.0,0.0,0.0,0.0,0.0,-1.0,1.0,1.0,5,30,90,0.25,0.75,1,1,1,0,1,1,1,0,False,0,,,,,True,1,120,120,A_genuine_revision_candidate,not_available,not_available,120,30,90,0.75,0.675,72,0.322,0.0,6896177f606f3786e831478d4db815926b1348d5c1ee772a007339727615caf9,43e0fe7af53bc582dcdae3648e687daf4b6a8cda2281ca89f0ceb18ff6d2f7ff,0.0,,,,,,,,,1.0,3,False,True,
gradual_drift_q0.75_v0.04_orderNone_seed17,stationary,17,post_input_dynamics,1.0,gradual_drift_q0.75_v0.04_orderNone,gradual_drift,0.75,0.04,,11,0.0,10,3,True,1.0,0.0,0.0,0.0,0.0,-1.0,1.0,1.0,5,30,90,0.25,0.75,1,1,1,0,1,1,1,0,False,0,,,,,True,1,120,120,A_genuine_revision_candidate,not_available,not_available,120,30,90,0.75,0.675,72,0.322,0.0,6896177f606f3786e831478d4db815926b1348d5c1ee772a007339727615caf9,43e0fe7af53bc582dcdae3648e687daf4b6a8cda2281ca89f0ceb18ff6d2f7ff,0.0,,,,,,,,,1.0,3,False,True,
gradual_drift_q0.75_v0.04_orderNone_seed29,stationary,29,post_input_dynamics,1.0,gradual_drift_q0.75_v0.04_orderNone,gradual_drift,0.75,0.04,,11,0.0,10,3,True,1.0,0.0,0.0,0.0,0.0,-1.0,1.0,1.0,5,30,90,0.25,0.75,1,1,1,0,1,1,1,0,False,0,,,,,True,1,120,120,A_genuine_revision_candidate,not_available,not_available,120,30,90,0.75,0.675,72,0.322,0.0,6896177f606f3786e831478d4db815926b1348d5c1ee772a007339727615caf9,43e0fe7af53bc582dcdae3648e687daf4b6a8cda2281ca89f0ceb18ff6d2f7ff,0.0,,,,,,,,,1.0,3,False,True,
gradual_drift_q0.75_v0.04_orderNone_seed41,stationary,41,post_input_dynamics,1.0,gradual_drift_q0.75_v0.04_orderNone,gradual_drift,0.75,0.04,,11,0.0,10,3,True,1.0,0.0,0.0,0.0,0.0,-1.0,1.0,1.0,5,30,90,0.25,0.75,1,1,1,0,1,1,1,0,False,0,,,,,True,1,120,120,A_genuine_revision_candidate,not_available,not_available,120,30,90,0.75,0.675,72,0.322,0.0,6896177f606f3786e831478d4db815926b1348d5c1ee772a007339727615caf9,43e0fe7af53bc582dcdae3648e687daf4b6a8cda2281ca89f0ceb18ff6d2f7ff,0.0,,,,,,,,,1.0,3,False,True,
gradual_drift_q0.75_v0.04_orderNone_seed53,stationary,53,post_input_dynamics,1.0,gradual_drift_q0.75_v0.04_orderNone,gradual_drift,0.75,0.04,,11,0.0,10,3,True,1.0,0.0,0.0,0.0,0.0,-1.0,1.0,1.0,5,30,90,0.25,0.75,1,1,1,0,1,1,1,0,False,0,,,,,True,1,120,120,A_genuine_revision_candidate,not_available,not_available,120,30,90,0.75,0.675,72,0.322,0.0,6896177f606f3786e831478d4db815926b1348d5c1ee772a007339727615caf9,43e0fe7af53bc582dcdae3648e687daf4b6a8cda2281ca89f0ceb18ff6d2f7ff,0.0,,,,,,,,,1.0,3,False,True,
gradual_drift_q0.9_v0.04_orderNone_seed7,stationary,7,post_input_dynamics,1.0,gradual_drift_q0.9_v0.04_orderNone,gradual_drift,0.9,0.04,,11,0.0,10,3,True,1.0,0.0,0.0,0.0,0.0,-1.0,1.0,1.0,2,12,108,0.1,0.9,1,1,1,0,1,1,1,0,False,0,,,,,True,1,120,120,A_genuine_revision_candidate,not_available,not_available,120,12,108,0.9,0.8166666666666667,87,0.186,0.0,5ee5a2a056d35bcaabb2f527c4bd70bfb425810e5fb9fa1633da24e18c1bb8de,4fd3f9f2c023215cdc0d536596bf9a22ec05d1166e0684702453eb117bc4a827,0.0,,,,,,,,,1.0,1,False,True,
gradual_drift_q0.9_v0.04_orderNone_seed17,stationary,17,post_input_dynamics,1.0,gradual_drift_q0.9_v0.04_orderNone,gradual_drift,0.9,0.04,,11,0.0,10,3,True,1.0,0.0,0.0,0.0,0.0,-1.0,1.0,1.0,2,12,108,0.1,0.9,1,1,1,0,1,1,1,0,False,0,,,,,True,1,120,120,A_genuine_revision_candidate,not_available,not_available,120,12,108,0.9,0.8166666666666667,87,0.186,0.0,5ee5a2a056d35bcaabb2f527c4bd70bfb425810e5fb9fa1633da24e18c1bb8de,4fd3f9f2c023215cdc0d536596bf9a22ec05d1166e0684702453eb117bc4a827,0.0,,,,,,,,,1.0,1,False,True,
gradual_drift_q0.9_v0.04_orderNone_seed29,stationary,29,post_input_dynamics,1.0,gradual_drift_q0.9_v0.04_orderNone,gradual_drift,0.9,0.04,,11,0.0,10,3,True,1.0,0.0,0.0,0.0,0.0,-1.0,1.0,1.0,2,12,108,0.1,0.9,1,1,1,0,1,1,1,0,False,0,,,,,True,1,120,120,A_genuine_revision_candidate,not_available,not_available,120,12,108,0.9,0.8166666666666667,87,0.186,0.0,5ee5a2a056d35bcaabb2f527c4bd70bfb425810e5fb9fa1633da24e18c1bb8de,4fd3f9f2c023215cdc0d536596bf9a22ec05d1166e0684702453eb117bc4a827,0.0,,,,,,,,,1.0,1,False,True,
gradual_drift_q0.9_v0.04_orderNone_seed41,stationary,41,post_input_dynamics,1.0,gradual_drift_q0.9_v0.04_orderNone,gradual_drift,0.9,0.04,,11,0.0,10,3,True,1.0,0.0,0.0,0.0,0.0,-1.0,1.0,1.0,2,12,108,0.1,0.9,1,1,1,0,1,1,1,0,False,0,,,,,True,1,120,120,A_genuine_revision_candidate,not_available,not_available,120,12,108,0.9,0.8166666666666667,87,0.186,0.0,5ee5a2a056d35bcaabb2f527c4bd70bfb425810e5fb9fa1633da24e18c1bb8de,4fd3f9f2c023215cdc0d536596bf9a22ec05d1166e0684702453eb117bc4a827,0.0,,,,,,,,,1.0,1,False,True,
gradual_drift_q0.9_v0.04_orderNone_seed53,stationary,53,post_input_dynamics,1.0,gradual_drift_q0.9_v0.04_orderNone,gradual_drift,0.9,0.04,,11,0.0,10,3,True,1.0,0.0,0.0,0.0,0.0,-1.0,1.0,1.0,2,12,108,0.1,0.9,1,1,1,0,1,1,1,0,False,0,,,,,True,1,120,120,A_genuine_revision_candidate,not_available,not_available,120,12,108,0.9,0.8166666666666667,87,0.186,0.0,5ee5a2a056d35bcaabb2f527c4bd70bfb425810e5fb9fa1633da24e18c1bb8de,4fd3f9f2c023215cdc0d536596bf9a22ec05d1166e0684702453eb117bc4a827,0.0,,,,,,,,,1.0,1,False,True,
